Comuna,Propiedad,Precio,Direccion,Tamaño en m2,Dormitorios,Baños,ID
Talcahuano,Casa,122887336,"Los Jacintos 4800 - 5100, Concepción, Talcahuano, Chile, Talcahuano, Biobío",200,4,2,255
Talcahuano,Casa,250000000,"Supermercado Olimpia / Cruce Higuieras, Carriel, Talcahuano, Biobío",800,8,3,256
Talcahuano,Casa,204990000,"Pje. Veinticinco 439, 4300942 Talcahuano, Bío Bío, Chile, Brisas del Sol, Talcahuano, Biobío",175,4,3,257
Talcahuano,Casa,496461883,"Chacabuco 150, Talcahuano, Chile, Carriel, Talcahuano, Biobío",635,5,1,258
Talcahuano,Casa,130000000,"Arteaga Alemparte 427, Carriel, Talcahuano, Biobío",360,3,1,259
Talcahuano,Casa,247362936,"Av. Parques De Carriel 9000 - 9300, Talcahuano, Bío Bío, Chile, Talcahuano, Biobío",105,3,3,260
Talcahuano,Casa,70000000,"Federico Elton 618, Huachipato, Talcahuano, Biobío",63,3,1,261
Talcahuano,Casa,124000000,"Los Cerezos, Talcahuano, Chile, Talcahuano, Biobío",120,3,3,262
Talcahuano,Casa,163812845,"España 663, Concepcion, Talcahuano, Chile, San Vicente-Tumbes, Talcahuano, Biobío",400,4,2,263
Talcahuano,Casa,144051882,"El Enebro 600 - 900, Talcahuano, Chile, Carriel, Talcahuano, Biobío",250,4,2,264
Talcahuano,Casa,101575045,"Lago Llanquihue 105, 4290682 Concepción, Talcahuano, Bío Bío, Chile, Talcahuano, Biobío",114,2,2,265
Talcahuano,Casa,175000000,"Calle J, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",98,3,2,266
Talcahuano,Casa,195762814,"Calle J, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",145,2,3,267
Talcahuano,Casa,180000000,"Machimalongo Y Angol, San Vicente-Tumbes, Talcahuano, Biobío",300,5,2,268
Talcahuano,Casa,247473745,"Pasaje 19 4496, Talcahuano, Chile, Carriel, Talcahuano, Biobío",136,3,3,269
Talcahuano,Departamento,94409387,"Santa Claudia 5100, Talcahuano, Biobío",54,3,1,270
Talcahuano,Departamento,92784186,"Jaime Repullo 3394-3476, Carriel, Talcahuano, Biobío",57,3,1,271
Talcahuano,Departamento,150000000,"Calle J, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",71,3,2,272
Talcahuano,Departamento,151000000,"Departamento 2d2b 1e Talcahuano, Brisas del Sol, Talcahuano, Biobío",58,2,2,273
Talcahuano,Departamento,115000000,"Departamento 2d1b1e Casino Talcahuano, Brisas del Sol, Talcahuano, Biobío",62,2,1,274
Talcahuano,Departamento,151439158,"Calle J, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",84,3,2,275
Talcahuano,Departamento,95406669,"Río Laja 6000 - 6300, Talcahuano, Chile, Talcahuano, Biobío",95,3,1,276
Talcahuano,Departamento,110809139,"Brisas del Sol, Talcahuano, Biobío",54,2,1,277
Talcahuano,Departamento,139000000,"Calle J, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",74,3,2,278
Talcahuano,Departamento,92340950,"Carriel, Talcahuano, Biobío",61,3,1,279
Talcahuano,Departamento,73503396,"Castellón 9698, Talcahuano, Chile, Carriel, Talcahuano, Biobío",60,2,2,280
Talcahuano,Departamento,140358244,"Departamento Brisas Del Sol, 1 - 300, Brisas del Sol, Talcahuano, Biobío",70,3,2,281
Talcahuano,Departamento,174000000,"Talcahuano, Chile, Carriel, Talcahuano, Biobío",84,3,2,282
Talcahuano,Departamento,121890053,"Brisas Del Sol, Brisas del Sol, Talcahuano, Biobío",63,2,2,283
Talcahuano,Departamento,63235082,"Se Vende Depto En Condominio Puerto De Palos, Hualpen, Talcahuano, Biobío",48,2,1,285
Talcahuano,Departamento,42550709,"Avenida Nueva San Vicente 691 Departamento 11 Block 6 Condominio 10 Comuna Talcahuano, San Vicente-Tumbes, Talcahuano, Biobío",57,3,1,286
Talcahuano,Departamento,129000000,"Vasco Núñez De Balboa, Talcahuano, Concepcion, Chile, Carriel, Talcahuano, Biobío",75,3,2,287
Talcahuano,Departamento,110809139,"Jaime Repullo Sn, Carriel, Talcahuano, Biobío",68,3,2,288
Talcahuano,Departamento,69500000,"Venta Departamento 2d Talcahuano, Talcahuano, Biobío",62,2,1,289
Talcahuano,Departamento,156979615,"Calle L 1205, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",90,3,2,290
Talcahuano,Departamento,103421864,"Jaime Repullo 3000, Talcahuano, Chile, Carriel, Talcahuano, Biobío",60,3,2,291
Talcahuano,Departamento,118196415,"Cond Alto Marina Brisas Del Sol, Brisas del Sol, Talcahuano, Biobío",63,2,2,292
Talcahuano,Departamento,90641876,"Lago Llanquihue 351, Talcahuano, Biobío",56,3,1,293
Talcahuano,Departamento,84953674,"Colón 1200 - 1500, Talcahuano, Chile, Carriel, Talcahuano, Biobío",60,2,1,295
Talcahuano,Departamento,114502777,"Brisas Del Sol Sn, Carriel, Talcahuano, Biobío",54,2,2,296
Talcahuano,Departamento,129000000,"Departamento En Venta De 3 Dorm. En Brisas Del Sol, Brisas del Sol, Talcahuano, Biobío",62,3,2,297
Talcahuano,Departamento,75000000,"Colon 615, Remodelacion Talcahuano, Carriel, Talcahuano, Biobío",70,3,2,298
Talcahuano,Departamento,66485483,"Calle 1, Brisas Del Sol, Talcahuano, Brisas del Sol, Talcahuano, Biobío",33,1,1,299
Talcahuano,Departamento,89000000,"Río Laja 6000 - 6300, Talcahuano, Chile, Talcahuano, Biobío",57,2,1,300
Talcahuano,Departamento,90494131,"Se Vende Depto A Paso Universidad Andres Bello, Carriel, Talcahuano, Biobío",40,2,1,302
Talcahuano,Departamento,103421864,"Brisas Del Sol, Brisas del Sol, Talcahuano, Biobío",48,2,1,303
Talcahuano,Departamento,121890053,"Calle G 833, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",63,2,2,304
Talcahuano,Departamento,129000000,"Brisas Del Sol, Brisas del Sol, Talcahuano, Biobío",71,3,2,305
Talcahuano,Departamento,97881407,"Calle 1 6226, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",65,2,2,306
Talcahuano,Departamento,121890053,"Av. Vasco Núñez De Balboa 6040, 4301042 Talcahuano, Bío Bío, Chile, Brisas del Sol, Talcahuano, Biobío",62,2,2,307
Talcahuano,Departamento,40000000,"Centinela, Talcahuano, Chile, San Vicente-Tumbes, Talcahuano, Biobío",58,2,1,308
Talcahuano,Departamento,90000000,"Sector Brisas Del Sol, Talcahuano, Brisas del Sol, Talcahuano, Biobío",60,2,2,309
Talcahuano,Departamento,68590857,"Jaime Repullo 3545, Talcahuano, Chile, Carriel, Talcahuano, Biobío",37,1,1,310
Talcahuano,Departamento,151439158,"Calle G, Brisas del Sol, Talcahuano, Biobío",57,2,2,311
Talcahuano,Departamento,85000000,"Jaime Repullo 3545, Talcahuano, Chile, Carriel, Talcahuano, Biobío",63,2,2,312
Talcahuano,Departamento,203150090,"Av. Pdte. Jorge Alessandri Rodriguez 300 - 600, Concepción, Talcahuano, Bío Bío, Chile, Talcahuano, Biobío",111,3,3,313
Talcahuano,Departamento,160000000,"Av. Pdte. Jorge Alessandri Rodriguez 300 - 600, Concepción, Talcahuano, Bío Bío, Chile, Talcahuano, Biobío",95,3,2,314
Talcahuano,Departamento,106746138,"Avenida Vasco Núñez De Balboa 6130, Talcahuano, Chile, Brisas del Sol, Talcahuano, Biobío",48,2,2,315
Talcahuano,Departamento,177294624,"Av. Pdte. Jorge Alessandri Rodriguez 300 - 600, Concepción, Talcahuano, Bío Bío, Chile, Talcahuano, Biobío",83,3,2,316
Talcahuano,Departamento,86800493,"Lago Llanquihue 351, 4290701 Concepción, Talcahuano, Bío Bío, Chile, Talcahuano, Biobío",56,3,1,317
Talcahuano,Departamento,162520072,"C. Uno 6506, Talcahuano, 4300800 - 4301100, Bío Bío, Chile, Brisas del Sol, Talcahuano, Biobío",97,3,2,318
Talcahuano,Departamento,120000000,"Laguna Redonda, Talcahuano, Chile, Talcahuano, Biobío",73,3,2,319
Talcahuano,Departamento,116349596,"Talcahuano, Chile, Carriel, Talcahuano, Biobío",57,1,2,321
Talcahuano,Departamento,30000000,"Bahía Mansa 1800 - 2100, Talcahuano, Chile, San Vicente-Tumbes, Talcahuano, Biobío",50,2,1,322
Talcahuano,Departamento,129000000,"Av. Vasco Núñez De Balboa 6130, 4301094 Talcahuano, Bío Bío, Chile, Brisas del Sol, Talcahuano, Biobío",71,3,2,323
Talcahuano,Departamento,115000000,"Aníbal Pinto 222, Talcahuano, Chile, Carriel, Talcahuano, Biobío",91,4,3,324
Talcahuano,Departamento,95000000,"Acceso Jaime Repullo 3620, Talcahuano, Chile, Talcahuano, Biobío",65,3,2,325
San Pedro de la Paz,Casa,145714019,"2 Poniente 180, Sector Bosque Los Batros, San Pedro De La Paz, Biobío",64,3,2,330
San Pedro de la Paz,Casa,184000000,"Próspero Bisquert 1810, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",300,3,2,332
San Pedro de la Paz,Casa,735033962,"Avenida William Condon 3213, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",438,4,4,333
San Pedro de la Paz,Casa,435849283,"Calican Sur 2100, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",379,5,4,334
San Pedro de la Paz,Casa,498641129,"Lonquimay, Andalué, San Pedro De La Paz, Biobío",271,4,4,335
San Pedro de la Paz,Casa,535577509,"Avenida Andalue 2200, Andalué, San Pedro De La Paz, Biobío",267,3,3,336
San Pedro de la Paz,Casa,886473119,"El Venado, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",461,5,4,337
San Pedro de la Paz,Casa,251167383,"Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",327,4,4,338
San Pedro de la Paz,Casa,538901784,"Andalué, San Pedro De La Paz, Biobío",338,4,4,339
San Pedro de la Paz,Casa,454317473,"Andalué, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",200,3,4,340
San Pedro de la Paz,Casa,498641129,"Cumbres De Andalue, Colegio Alemán, Andalué, San Pedro De La Paz, Biobío",272,4,5,341
San Pedro de la Paz,Casa,609450270,"Avenida Andalue 2460, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",450,5,4,342
San Pedro de la Paz,Casa,258554659,"Los Canelos, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",332,3,3,343
San Pedro de la Paz,Casa,130000000,"San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",200,4,1,344
San Pedro de la Paz,Casa,203150090,"Andrés Madariaga, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",183,3,2,345
San Pedro de la Paz,Casa,460411976,"Av. Las Rosas 1565, 4132670 Las Rosas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",440,4,3,346
San Pedro de la Paz,Casa,189114265,"Calle Michimalonco 950, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",242,4,2,347
San Pedro de la Paz,Casa,235000000,"Av. Bayona Con Av. Laguna Grande, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",282,3,5,348
San Pedro de la Paz,Casa,165000000,"Pasaje Noventa Con Pedro Aguirre Cerda, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",307,3,1,349
San Pedro de la Paz,Casa,424768369,"Las Violetas 1500 - 1800, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",222,4,4,350
San Pedro de la Paz,Casa,517109319,"Las Violetas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",741,3,3,351
San Pedro de la Paz,Casa,424768369,"Las Violetas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",260,4,4,352
San Pedro de la Paz,Casa,572513890,"Avenida Andalue, Andalué, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",425,4,3,353
San Pedro de la Paz,Casa,701791220,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",423,5,3,354
San Pedro de la Paz,Casa,277022850,"Avenida Parque San Pedro Del Valle, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",250,4,3,355
San Pedro de la Paz,Casa,115000000,"Pasaje Lago Peñuelas, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",132,3,2,356
San Pedro de la Paz,Casa,160000000,"Avenida Portal De San Pedro, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",216,4,3,357
San Pedro de la Paz,Casa,997282259,"Avenida Andalue, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",900,6,5,358
San Pedro de la Paz,Casa,115000000,"Pasaje Lago Peñuelas 7200 - 7500, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",132,3,2,359
San Pedro de la Paz,Casa,153285977,"Villarrica 6820, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",148,3,3,360
San Pedro de la Paz,Casa,306571954,"Avenida Las Rosas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",420,4,3,361
San Pedro de la Paz,Casa,494947491,"Michimalonco, San Pedro De La Paz, Chile, Michaihue, San Pedro De La Paz, Biobío",750,2,2,362
San Pedro de la Paz,Casa,155132796,"Huertos Familiares, San Pedro De La Paz, Biobío",313,4,2,363
San Pedro de la Paz,Casa,277022850,"Calle Ingeniero Ernesto Pinto Lagarrigue 1500 - 1800, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",1000,4,2,364
San Pedro de la Paz,Casa,690710306,"Avenida Las Margaritas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",650,10,7,365
San Pedro de la Paz,Casa,474632482,"Km 1.4 Camino A Santa Juana, San Pedro De La Paz, Biobío",625,6,5,366
San Pedro de la Paz,Casa,225000000,"Villa San Pedro, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",249,3,2,367
San Pedro de la Paz,Casa,115000000,"Lomas Coloradas, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",141,3,3,368
San Pedro de la Paz,Casa,280000000,"Calle San Pedro, 0, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",237,5,3,369
San Pedro de la Paz,Casa,302878316,"Avenida Las Rosas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",150,5,3,370
San Pedro de la Paz,Casa,260401478,"Amplia Casa Soleada 4d 3b 1 Piso H. Fam Spp, Huertos Familiares, San Pedro De La Paz, Biobío",869,4,3,371
San Pedro de la Paz,Casa,620531184,"Se Vende Moderna Casa ,semi Nueva, Huertos Familiares, San Pedro De La Paz, Biobío",500,8,6,372
San Pedro de la Paz,Casa,195762814,"Moisés Amaral, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",250,3,2,373
San Pedro de la Paz,Casa,165000000,"Lomas Coloradas, Portal San Pedro, San Pedro De La Paz, Biobío",230,4,4,375
San Pedro de la Paz,Casa,55000000,"Se Vende Casa En San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",96,3,1,376
San Pedro de la Paz,Casa,620531184,"El Venado, Willian Condom, Andalué, San Pedro De La Paz, Biobío",580,4,3,377
San Pedro de la Paz,Casa,95000000,"Avenida Portal De San Pedro, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",175,3,2,378
San Pedro de la Paz,Casa,302878316,"Parque Residencial Laguna Grande, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",310,5,3,379
San Pedro de la Paz,Casa,140358244,"Av. 2 Sur 300, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",200,4,3,380
San Pedro de la Paz,Casa,130000000,"Avenida Portal De San Pedro, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",127,4,2,381
San Pedro de la Paz,Casa,76000000,"Progreso 7880, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",170,3,2,382
San Pedro de la Paz,Casa,155000000,"Amplia Casa 3d2b2e San Pedro Av Foresta, Portal San Pedro, San Pedro De La Paz, Biobío",100,3,2,383
San Pedro de la Paz,Casa,85000000,"Daniel De La Vega, Coronel, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",179,3,2,384
San Pedro de la Paz,Casa,184681900,"Hermosa Casa En Villa San Pedro, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",172,4,3,385
San Pedro de la Paz,Casa,200000000,"Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",242,4,2,386
San Pedro de la Paz,Casa,280000000,"Huertos Familiares, Huertos Familiares, San Pedro De La Paz, Biobío",138,4,3,387
San Pedro de la Paz,Casa,513415681,"Andalué, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",390,3,4,388
San Pedro de la Paz,Casa,120000000,"Portal San Pedro, San Pedro De La Paz, Biobío",152,3,3,389
San Pedro de la Paz,Casa,78000000,"Procasa//villa El Rosario, Portal San Pedro, San Pedro De La Paz, Biobío",56,2,2,390
San Pedro de la Paz,Casa,184681900,"Casa Dos Pisos, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",252,5,2,391
San Pedro de la Paz,Casa,130000000,"Casa Dos Pisos, Huertos Familiares, San Pedro De La Paz, Biobío",200,5,1,392
San Pedro de la Paz,Casa,158826434,"San Pedro De La Costa, San Pedro De La Paz, Chile, Michaihue, San Pedro De La Paz, Biobío",220,3,2,393
San Pedro de la Paz,Casa,474632482,"Km 1,5 Camino Santa Juana Sn, El Recodo, San Pedro De La Paz, Biobío",635,6,3,394
San Pedro de la Paz,Casa,568820252,"Concepción, San Pedro De La Paz, Biobío",634,4,3,395
San Pedro de la Paz,Casa,273329212,"Avenida Los Cisnes 784, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",206,4,4,396
San Pedro de la Paz,Casa,369363800,"San Pedro De La Paz, Biobío",2345,4,4,397
San Pedro de la Paz,Casa,387831990,"Marlen Oriente 2579, Andalue, 1 - 300, Andalué, San Pedro De La Paz, Biobío",315,5,4,398
San Pedro de la Paz,Casa,590058670,"Fundo El Venado, Andalué, San Pedro De La Paz, Biobío",400,5,4,399
San Pedro de la Paz,Casa,94187769,"Calle Uno Interior, 1 - 300, Michaihue, San Pedro De La Paz, Biobío",122,3,2,400
San Pedro de la Paz,Casa,76000000,"Lomas Coloradas, San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",100,3,1,401
San Pedro de la Paz,Casa,701791220,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",454,5,4,402
San Pedro de la Paz,Casa,423697214,"Las Higueras 6475, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",1080,3,2,403
San Pedro de la Paz,Casa,206843728,"Villa San Pedro, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",160,4,3,404
San Pedro de la Paz,Casa,310000000,"Condominio Cerrado- Fundo El Venado, Andalué, San Pedro De La Paz, Biobío",250,4,3,405
San Pedro de la Paz,Casa,590982080,"Quinel Sur 2558, Concepción, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",408,6,4,406
San Pedro de la Paz,Casa,262248297,"Condominio Frente Colegio Concepcion, Huertos Familiares, San Pedro De La Paz, Biobío",199,5,3,407
San Pedro de la Paz,Casa,273329212,"Valencia 1 - 300, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",288,5,4,408
San Pedro de la Paz,Casa,498641129,"Sector Andalue Cumbres, Andalué, San Pedro De La Paz, Biobío",272,4,4,409
San Pedro de la Paz,Casa,609450270,"Avenida Andalué, 2400 - 2700, Andalué, San Pedro De La Paz, Biobío",450,6,4,410
San Pedro de la Paz,Casa,402606542,"Avenida John Macnab 3650, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",400,5,4,411
San Pedro de la Paz,Casa,136664606,"Lomas Coloradas - San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",531,3,2,412
San Pedro de la Paz,Casa,664485476,"Concepción, Andalué, San Pedro De La Paz, Biobío",407,4,2,413
San Pedro de la Paz,Casa,129277329,"Portal San Pedro, San Pedro De La Paz, Biobío",163,3,2,414
San Pedro de la Paz,Casa,147745520,"Pedro Aguirre Cerda 419, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",172,2,1,415
San Pedro de la Paz,Casa,277022850,"San Pedro Del Valle, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",206,4,4,416
San Pedro de la Paz,Casa,380000000,"Los Claveles, 1 - 300, Huertos Familiares, San Pedro De La Paz, Biobío",390,4,3,417
San Pedro de la Paz,Casa,240086469,"Casa San Pedro Del Valle, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",158,3,2,418
San Pedro de la Paz,Casa,727646686,"Avenida Andalue, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",454,6,5,419
San Pedro de la Paz,Casa,138511425,"Venta Casa San Pedro De La Paz 3d 2b 1e, Portal San Pedro, San Pedro De La Paz, Biobío",144,3,2,420
San Pedro de la Paz,Casa,516739956,"Venta Casa Calican, Andalué, San Pedro De La Paz, Biobío",375,4,4,421
San Pedro de la Paz,Casa,489407034,"Vende Andalue, Andalué, San Pedro De La Paz, Biobío",395,4,3,422
San Pedro de la Paz,Casa,1015750449,"John Macnab, Andalué, San Pedro De La Paz, Biobío",900,6,5,423
San Pedro de la Paz,Casa,498641129,"Lonquimay Andalue, Andalué, San Pedro De La Paz, Biobío",272,4,4,424
San Pedro de la Paz,Casa,513415681,"Calican, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",400,3,4,425
San Pedro de la Paz,Casa,460411976,"Av. Las Rosas - San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",440,4,3,426
San Pedro de la Paz,Casa,176000000,"Vende San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",350,3,2,427
San Pedro de la Paz,Casa,343508334,"Colegio Aleman, Andalué, San Pedro De La Paz, Biobío",190,3,3,428
San Pedro de la Paz,Casa,993588621,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",685,6,5,429
San Pedro de la Paz,Casa,1041605915,"El Venado, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",685,5,7,430
San Pedro de la Paz,Casa,138511425,"Rebajado Casa San Pedro De La Paz 3d/2b, Portal San Pedro, San Pedro De La Paz, Biobío",144,3,2,431
San Pedro de la Paz,Casa,720259410,"Avenida William Condon 3000 - 3300, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",410,5,5,432
San Pedro de la Paz,Casa,1034218639,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",931,4,4,433
San Pedro de la Paz,Casa,170000000,"Avenida Pedro Aguirre Cerda 1627, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",220,3,2,434
San Pedro de la Paz,Casa,550352062,"Nou // Andalue Hermosa Casa Ampliada Y Recién Remodelada, Andalué, San Pedro De La Paz, Biobío",381,4,3,435
San Pedro de la Paz,Casa,664485476,"Quinel Oriente, San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",407,5,4,436
San Pedro de la Paz,Casa,424768369,"Las Violetas 1865, 4131928 San Pedro De La Paz, Bío Bío, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",223,4,4,437
San Pedro de la Paz,Casa,461704749,"Andalue Venta Casa, Andalué, San Pedro De La Paz, Biobío",260,3,3,438
San Pedro de la Paz,Casa,424768369,"San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",223,4,4,439
